itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,13.231042628991418,None,4,45.36318503739312,13.231042628991418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
2,lepke,szintetizátor,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,58.61935912858462,None,61.637734296382405,None,62.63663395715412,None,62.63663395715412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
3,majoránna,szikla,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,68.61894580163062,None,69.63128589792177,None,69.63128589792177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
4,kard,harcsa,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,75.6189541987842,None,76.62937849806622,None,76.62937849806622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
1,sapka,beton,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,82.61902417516103,None,83.63874382188078,None,83.63874382188078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6193227408803,None,4,45.556746777670924,89.6193227408803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
4,kard,harcsa,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,135.2262102176901,None,,,,,,,,,,,harcsa,136.23023743444355,None,4,3.117789792304393,136.23023743444355,None,136.23023743444355,None,136.23023743444355,None, kard,139.40065566287376,None,139.40065566287376,None,down,5.594383791380096,139.40065566287376,None,145.04344753891928,None,4,14.559318486368284,145.04344753891928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
1,sapka,beton,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,159.62788411421934,None,,,,,,,,,,,sapka,160.64812469598837,None,4,2.646572465018835,160.64812469598837,None,160.64812469598837,None,160.64812469598837,None, beton,163.32464735029498,None,163.32464735029498,None,down,2.150068794551771,163.32464735029498,None,165.51249186723726,None,4,1.889117340091616,165.51249186723726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
2,lepke,szintetizátor,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,167.43005039542913,None,,,,,,,,,,,szintetizátor,168.4583569179522,None,4,1.0682813683524728,168.4583569179522,None,168.4583569179522,None,168.4583569179522,None, lepke,169.56016970978817,None,169.56016970978817,None,down,1.7868032066035084,169.56016970978817,None,171.3780277990154,None,4,0.3315013006213121,171.3780277990154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
3,majoránna,szikla,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,171.75264479510952,None,,,,,,,,,,,majoránna,172.76250399643322,None,4,1.0809657482896,172.76250399643322,None,172.76250399643322,None,172.76250399643322,None, szikla,173.88025086990092,None,173.88025086990092,None,down,2.3146519283181988,173.88025086990092,None,176.2264764388092,None,4,4.229048147448339,176.2264764388092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.5010200997349,None,4,50.43215372902341,180.5010200997349,None,,,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
4,mocsár,ananász,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,234.99222173984163,None,235.98410977021558,None,235.98410977021558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.97116476728115,None,,,,,,,,,,,,,,,,,,,401526,2022_May_02_1227,palt,2021.1.2,59.99735033898235,
