itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,15.966714416863397,None,4,24.543175623519346,15.966714416863397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808485,2022_Apr_27_1548,palt,2021.1.2,51.995517392968345,
2,lepke,szintetizátor,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,40.54033923475072,None,43.56010718573816,None,44.585079537238926,None,44.585079537238926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808485,2022_Apr_27_1548,palt,2021.1.2,51.995517392968345,
3,majoránna,szikla,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,50.56409958959557,None,51.56470045633614,None,51.56470045633614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808485,2022_Apr_27_1548,palt,2021.1.2,51.995517392968345,
1,sapka,beton,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,57.555073217488825,None,58.581470916513354,None,58.581470916513354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808485,2022_Apr_27_1548,palt,2021.1.2,51.995517392968345,
4,kard,harcsa,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,64.54404146852903,None,65.58174678031355,None,65.58174678031355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808485,2022_Apr_27_1548,palt,2021.1.2,51.995517392968345,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.54506281740032,None,4,16.381135401548818,71.54506281740032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808485,2022_Apr_27_1548,palt,2021.1.2,51.995517392968345,
2,lepke,szintetizátor,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,87.9705283024814,None,,,,,,,,,,,lepke,88.97875849530101,None,4,4.375566189177334,88.97875849530101,None,88.97875849530101,None,88.97875849530101,None, szintetizátor,93.43339742184617,None,93.43339742184617,None,down,8.19328466290608,93.43339742184617,None,101.71926934388466,None,4,1.940080041065812,101.71926934388466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,808485,2022_Apr_27_1548,palt,2021.1.2,51.995517392968345,
3,majoránna,szikla,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,103.7099876345601,None,,,,,,,,,,,majoránna,104.72625208552927,None,4,1.9500860867556185,104.72625208552927,None,104.72625208552927,None,104.72625208552927,None, szikla,106.72772688325495,None,106.72772688325495,None,down,2.1782776152249426,106.72772688325495,None,108.94276279211044,None,4,1.3453381212893873,108.94276279211044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,808485,2022_Apr_27_1548,palt,2021.1.2,51.995517392968345,
4,kard,harcsa,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,110.3186449650675,None,,,,,,,,,,,harcsa,111.35948212281801,None,4,1.5538335412275046,111.35948212281801,None,111.35948212281801,None,111.35948212281801,None, kard,112.95394475781359,None,112.95394475781359,None,down,2.960029620444402,112.95394475781359,None,115.93869730154984,None,4,0.87825702666305,115.93869730154984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,808485,2022_Apr_27_1548,palt,2021.1.2,51.995517392968345,
1,sapka,beton,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,116.8402229801286,None,,,,,,,,,,,beton,117.84806565754116,None,4,9.7668575423304,117.84806565754116,None,117.84806565754116,None,117.84806565754116,None, ,127.66380829992704,None,127.66380829992704,None,down,1.209960265783593,127.66380829992704,None,128.90441462793387,None,4,4.601436979370192,128.90441462793387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,808485,2022_Apr_27_1548,palt,2021.1.2,51.995517392968345,
