itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,18.36952365079196,None,4,97.385736704804,18.36952365079196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658018,2022_May_04_1823,palt,2021.1.2,59.999253593823134,
2,lepke,szintetizátor,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,115.78228522237623,None,118.81284031830728,None,119.81730387650896,None,119.81730387650896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658018,2022_May_04_1823,palt,2021.1.2,59.999253593823134,
1,sapka,beton,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,125.79670159472153,None,126.8073106315569,None,126.8073106315569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658018,2022_May_04_1823,palt,2021.1.2,59.999253593823134,
3,majoránna,szikla,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,132.7875340707251,None,133.79723030491732,None,133.79723030491732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658018,2022_May_04_1823,palt,2021.1.2,59.999253593823134,
4,kard,harcsa,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,139.79150126333116,None,140.80817771627335,None,140.80817771627335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658018,2022_May_04_1823,palt,2021.1.2,59.999253593823134,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.78808050823864,None,4,11.93956406909274,146.78808050823864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658018,2022_May_04_1823,palt,2021.1.2,59.999253593823134,
3,majoránna,szikla,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,158.7672987760161,None,,,,,,,,,,,szikla,159.77693280903623,None,4,3.88276473141741,159.77693280903623,None,159.77693280903623,None,159.77693280903623,None, majoránna,163.7009947838378,None,163.7009947838378,None,down,3.2818610101821832,163.7009947838378,None,167.02977447089506,None,4,1.964600674516987,167.02977447089506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,658018,2022_May_04_1823,palt,2021.1.2,59.999253593823134,
1,sapka,beton,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,169.03766842529876,None,,,,,,,,,,,sapka,170.05281783879036,None,4,3.4475255117868073,170.05281783879036,None,170.05281783879036,None,170.05281783879036,None, beton,173.54094394051936,None,173.54094394051936,None,down,3.201459737785626,173.54094394051936,None,176.77133159089135,None,4,2.552989825140685,176.77133159089135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,658018,2022_May_04_1823,palt,2021.1.2,59.999253593823134,
4,kard,harcsa,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,179.346779470623,None,,,,,,,,,,,harcsa,180.37302433437435,None,None,,180.37302433437435,None,180.37302433437435,None,180.37302433437435,None, ,195.34953405079432,None,195.34953405079432,None,down,3.3606954343267716,195.34953405079432,None,198.74264221993508,None,4,3.566423107520677,198.74264221993508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,658018,2022_May_04_1823,palt,2021.1.2,59.999253593823134,
2,lepke,szintetizátor,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,202.3369479487883,None,,,,,,,,,,,lepke,203.35564189770957,None,4,3.504513630119618,203.35564189770957,None,203.35564189770957,None,203.35564189770957,None, szintetizátor,206.89088354317937,None,206.89088354317937,None,down,4.9870182982995175,206.89088354317937,None,211.9238912324654,None,4,50.5967241115286,211.9238912324654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,658018,2022_May_04_1823,palt,2021.1.2,59.999253593823134,
