itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,enc_repeat.thisRepN,enc_repeat.thisTrialN,enc_repeat.thisN,enc_repeat.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,75.20929747959599,None,4,4.924987077713013,75.20929747959599,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
1,sapka,beton,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,80.16004181141034,None,83.18494597496465,None,84.17454809183255,None,84.17454809183255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
2,lepke,szintetizátor,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,90.16808350896463,None,91.18497303267941,None,91.18497303267941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
4,kard,harcsa,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,97.16946220118552,None,98.18402632838115,None,98.18402632838115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
3,majoránna,szikla,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,104.16673311823979,None,105.17553367139772,None,105.17553367139772,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.17526247398928,None,4,7.954638134222478,111.17526247398928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
1,sapka,beton,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,119.16443695686758,None,,,,,,,,,,,sapka,120.17380913998932,None,4,4.540124204009771,120.17380913998932,None,120.17380913998932,None,120.17380913998932,None, beton,124.76410057209432,None,124.76410057209432,None,return,2.3238586210645735,124.76410057209432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
3,majoránna,szikla,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,127.12169967591763,None,,,,,,,,,,,majoránna,128.1337179034017,None,4,12.900885933544487,128.1337179034017,None,128.1337179034017,None,128.1337179034017,None," 
",141.05843658233061,None,141.05843658233061,None,return,0.9091695938259363,141.05843658233061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
4,kard,harcsa,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,141.99415089888498,None,,,,,,,,,,,kard,143.02086480986327,None,4,1.9236606345511973,143.02086480986327,None,143.02086480986327,None,143.02086480986327,None," 
harcsa
",144.9778420245275,None,144.9778420245275,None,return,2.6056144149042666,144.9778420245275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
2,lepke,szintetizátor,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,147.62138027185574,None,,,,,,,,,,,lepke,148.6524563608691,None,4,1.1969785089604557,148.6524563608691,None,148.6524563608691,None,148.6524563608691,None, szintetizátor,149.89442259445786,None,149.89442259445786,None,return,4.393074381165206,149.89442259445786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.31505589094013,None,4,11.87018305202946,154.31505589094013,None,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
15,málna,dominó,,,,,,,,,0,0,0,0,0,0,0,14,,,,,,,,,,,,,170.23664584383368,None,171.2310918881558,None,171.2310918881558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.2194767249748,None,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
2,kötény,tisztás,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,177.2318159113638,None,178.24901270959526,None,178.24901270959526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
4,fogó,limonádé,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,184.2345851138234,None,185.2318404810503,None,185.2318404810503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
13,tenisz,pizsama,,,,,,,,,0,0,0,0,0,3,3,12,,,,,,,,,,,,,191.2203705580905,None,192.24776028608903,None,192.24776028608903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
6,karton,hentes,,,,,,,,,0,0,0,0,0,4,4,5,,,,,,,,,,,,,198.23602694040164,None,199.2377486731857,None,199.2377486731857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
10,szalvéta,puska,,,,,,,,,0,0,0,0,0,5,5,9,,,,,,,,,,,,,205.2339668329805,None,206.25104824779555,None,206.25104824779555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
9,csavarhúzó,hering,,,,,,,,,0,0,0,0,0,6,6,8,,,,,,,,,,,,,212.23183457180858,None,213.25251961965114,None,213.25251961965114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
3,hárfa,elefánt,,,,,,,,,0,0,0,0,0,7,7,2,,,,,,,,,,,,,219.23426602128893,None,220.2487676362507,None,220.2487676362507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
14,lándzsa,fénymásoló,,,,,,,,,0,0,0,0,0,8,8,13,,,,,,,,,,,,,226.23237043619156,None,227.25227112555876,None,227.25227112555876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
8,pelikán,kakaó,,,,,,,,,0,0,0,0,0,9,9,7,,,,,,,,,,,,,233.236149166245,None,234.23099423199892,None,234.23099423199892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
11,szilva,kecske,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,240.23463705228642,None,241.24683970632032,None,241.24683970632032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
7,menta,triatlon,,,,,,,,,0,0,0,0,0,11,11,6,,,,,,,,,,,,,247.23152916319668,None,248.24731958983466,None,248.24731958983466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
5,mocsár,ananász,,,,,,,,,0,0,0,0,0,12,12,4,,,,,,,,,,,,,254.23292651586235,None,255.24177745217457,None,255.24177745217457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929249,2022_Mar_25_1706,palt,2021.1.2,60.006979807965585,
