itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
6,menta,triatlon,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,805.0362112538423,None,806.0516904203687,None,806.0516904203687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
5,karton,hentes,,,,,,,,,2,0,2,0,0,6,6,4,,,,,,,,,,,,,812.0266490097856,None,813.0411108699627,None,813.0411108699627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
2,kötény,tisztás,,,,,,,,,2,0,2,0,0,7,7,1,,,,,,,,,,,,,819.0438415178796,None,820.0613910630345,None,820.0613910630345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
4,mocsár,ananász,,,,,,,,,2,0,2,0,0,8,8,3,,,,,,,,,,,,,826.0329487826675,None,827.0501804777887,None,827.0501804777887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
9,szilva,kecske,,,,,,,,,2,0,2,0,0,9,9,8,,,,,,,,,,,,,833.0466203721007,None,834.0425558119314,None,834.0425558119314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
6,menta,triatlon,,,,,,,,,2,0,2,0,,,,,0,0,0,5,,,,,,,,,851.94589087239,None,,,,,,,,,,,triatlon,852.9358571404591,None,4,3.5916710881283507,852.9358571404591,None,852.9358571404591,None,852.9358571404591,None,mocsár,856.5732236637268,None,856.5732236637268,None,down,3.1472568806493655,856.5732236637268,None,859.76540716819,None,4,2.2574152022134513,859.76540716819,None,,,,,,,847.9080822827527,None,840.0306787370937,None,u,3.4498108139960095,840.0306787370937,None,843.5317075507483,None,4,4.321685885894112,843.5317075507483,None,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
8,szalvéta,puska,,,,,,,,,2,0,2,0,,,,,0,1,1,7,,,,,,,,,862.068878885475,None,,,,,,,,,,,szalvéta,863.1005133494036,None,4,4.033957069623284,863.1005133494036,None,863.1005133494036,None,863.1005133494036,None,puska,867.1772423813818,None,867.1772423813818,None,down,1.9187890354078263,867.1772423813818,None,869.1673442488536,None,4,2.0693279806291685,869.1673442488536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
10,málna,dominó,,,,,,,,,2,0,2,0,,,,,0,2,2,9,,,,,,,,,871.285291137523,None,,,,,,,,,,,málna,872.316613971605,None,4,4.059732458670624,872.316613971605,None,872.316613971605,None,872.316613971605,None,dominó,876.4257394365268,None,876.4257394365268,None,down,3.006500372895971,876.4257394365268,None,879.4973878460005,None,4,1.2883402573643252,879.4973878460005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
5,karton,hentes,,,,,,,,,2,0,2,0,,,,,0,3,3,4,,,,,,,,,880.8283694423735,None,,,,,,,,,,,hentes,881.8489957870916,None,None,,881.8489957870916,None,881.8489957870916,None,881.8489957870916,None,kirakó,896.8481305635069,None,896.8481305635069,None,down,2.712036372977309,896.8481305635069,None,899.6175459995866,None,4,2.985273161204532,899.6175459995866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
4,mocsár,ananász,,,,,,,,,2,0,2,0,,,,,0,4,4,3,,,,,,,,,902.6458993317792,None,,,,,,,,,,,ananász,903.685101547162,None,4,4.138745531672612,903.685101547162,None,903.685101547162,None,903.685101547162,None,mocsár,907.8877445531543,None,907.8877445531543,None,down,3.3048320651287213,907.8877445531543,None,911.2590162700508,None,4,1.5540195574285462,911.2590162700508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
3,fogó,limonádé,,,,,,,,,2,0,2,0,,,,,0,5,5,2,,,,,,,,,912.85792513052,None,,,,,,,,,,,limonádé,913.8750532601262,None,4,4.066067686537281,913.8750532601262,None,913.8750532601262,None,913.8750532601262,None,fogó,918.0018896830734,None,918.0018896830734,None,down,1.5743628850905225,918.0018896830734,None,919.634206062532,None,4,1.5718315930571407,919.634206062532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
7,csavarhúzó,hering,,,,,,,,,2,0,2,0,,,,,0,6,6,6,,,,,,,,,921.2492347654188,None,,,,,,,,,,,csavarhúzó,922.2702915448463,None,4,9.066896833130158,922.2702915448463,None,922.2702915448463,None,922.2702915448463,None,hentes,931.3885149193229,None,931.3885149193229,None,down,1.9323757197707891,931.3885149193229,None,933.3813800907228,None,4,3.313859998015687,933.3813800907228,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
2,kötény,tisztás,,,,,,,,,2,0,2,0,,,,,0,7,7,1,,,,,,,,,936.7419574952219,None,,,,,,,,,,,kötény,937.778161284863,None,4,5.622997032362036,937.778161284863,None,937.778161284863,None,937.778161284863,None,tisztás,943.4511226447066,None,943.4511226447066,None,down,2.3644544271519408,943.4511226447066,None,945.8823809135938,None,4,2.8832489361520857,945.8823809135938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,,,,,0,8,8,0,,,,,,,,,948.8213039684342,None,,,,,,,,,,,bagoly,949.8633665220113,None,4,6.488235821016133,949.8633665220113,None,949.8633665220113,None,949.8633665220113,None,,956.4149854106363,None,956.4149854106363,None,down,1.5768730286508799,956.4149854106363,None,958.0624674608698,None,4,1.175117265433073,958.0624674608698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
9,szilva,kecske,,,,,,,,,2,0,2,0,,,,,0,9,9,8,,,,,,,,,959.2773719471879,None,,,,,,,,,,,kecske,960.3001174987294,None,4,12.490557182813063,960.3001174987294,None,960.3001174987294,None,960.3001174987294,None, ,972.837517113192,None,972.837517113192,None,down,1.4419783948687837,972.837517113192,None,974.3431084104814,None,4,1.2204587737796828,974.3431084104814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23.6135218704585,975.6348187477561,None,975.6348187477561,None,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
1,bagoly,kirakó,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,1003.3349124233937,None,1004.3374651749618,None,1004.3374651749618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.3052712080535,None,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
7,csavarhúzó,hering,,,,,,,,,3,0,3,0,0,1,1,6,,,,,,,,,,,,,1010.318741575582,None,1011.3340807886561,None,1011.3340807886561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
3,fogó,limonádé,,,,,,,,,3,0,3,0,0,2,2,2,,,,,,,,,,,,,1017.3307725992054,None,1018.3516555253882,None,1018.3516555253882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
10,málna,dominó,,,,,,,,,3,0,3,0,0,3,3,9,,,,,,,,,,,,,1024.3156470485264,None,1025.3482929095626,None,1025.3482929095626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
5,karton,hentes,,,,,,,,,3,0,3,0,0,4,4,4,,,,,,,,,,,,,1031.3185602580197,None,1032.3433621927397,None,1032.3433621927397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
2,kötény,tisztás,,,,,,,,,3,0,3,0,0,5,5,1,,,,,,,,,,,,,1038.3189760753885,None,1039.3368565327255,None,1039.3368565327255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
9,szilva,kecske,,,,,,,,,3,0,3,0,0,6,6,8,,,,,,,,,,,,,1045.3343532313593,None,1046.328487936291,None,1046.328487936291,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
6,menta,triatlon,,,,,,,,,3,0,3,0,0,7,7,5,,,,,,,,,,,,,1052.3154184578452,None,1053.3384852802847,None,1053.3384852802847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
4,mocsár,ananász,,,,,,,,,3,0,3,0,0,8,8,3,,,,,,,,,,,,,1059.3282630777685,None,1060.3429765432375,None,1060.3429765432375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
8,szalvéta,puska,,,,,,,,,3,0,3,0,0,9,9,7,,,,,,,,,,,,,1066.3096489531454,None,1067.328462433652,None,1067.328462433652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
6,menta,triatlon,,,,,,,,,3,0,3,0,,,,,0,0,0,5,,,,,,,,,1086.7634870064212,None,,,,,,,,,,,triatlon,1087.7658469332382,None,4,6.791230452363379,1087.7658469332382,None,1087.7658469332382,None,1087.7658469332382,None,málna,1094.5990012297407,None,1094.5990012297407,None,down,2.943633578135632,1094.5990012297407,None,1097.603436200181,None,4,1.2736056434223428,1097.603436200181,None,,,,,,,1082.7349445815198,None,1073.3311958807753,None,u,4.131648645852692,1073.3311958807753,None,1077.500541464542,None,4,5.186372013762593,1077.500541464542,None,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
3,fogó,limonádé,,,,,,,,,3,0,3,0,,,,,0,1,1,2,,,,,,,,,1098.9103790748632,None,,,,,,,,,,,limonádé,1099.936581166461,None,4,5.957470934838057,1099.936581166461,None,1099.936581166461,None,1099.936581166461,None,fogó,1105.9445616252488,None,1105.9445616252488,None,down,1.821742178290151,1105.9445616252488,None,1107.8197511067847,None,4,1.0195748275145888,1107.8197511067847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
7,csavarhúzó,hering,,,,,,,,,3,0,3,0,,,,,0,2,2,6,,,,,,,,,1108.8956708966289,None,,,,,,,,,,,csavarhúzó,1109.9141805225518,None,4,3.5866899881511927,1109.9141805225518,None,1109.9141805225518,None,1109.9141805225518,None,hering,1113.5524744709255,None,1113.5524744709255,None,down,2.022272508707829,1113.5524744709255,None,1115.6334618210094,None,4,1.2853592481696978,1115.6334618210094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
8,szalvéta,puska,,,,,,,,,3,0,3,0,,,,,0,3,3,7,,,,,,,,,1116.9653064638842,None,,,,,,,,,,,szalvéta,1117.9880582356127,None,4,2.566197065752931,1117.9880582356127,None,1117.9880582356127,None,1117.9880582356127,None,puska,1120.6171255171066,None,1120.6171255171066,None,down,1.9332253928296268,1120.6171255171066,None,1122.6033976352774,None,4,0.8350253191310912,1122.6033976352774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
10,málna,dominó,,,,,,,,,3,0,3,0,,,,,0,4,4,9,,,,,,,,,1123.4818268844392,None,,,,,,,,,,,málna,1124.5225517937215,None,4,2.1856622940395027,1124.5225517937215,None,1124.5225517937215,None,1124.5225517937215,None,dominó,1126.7448912312975,None,1126.7448912312975,None,down,2.317607952398248,1126.7448912312975,None,1129.1111271107802,None,4,1.5016645134892315,1129.1111271107802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
4,mocsár,ananász,,,,,,,,,3,0,3,0,,,,,0,5,5,3,,,,,,,,,1130.6617837414378,None,,,,,,,,,,,ananász,1131.6824685555184,None,4,4.027849810663611,1131.6824685555184,None,1131.6824685555184,None,1131.6824685555184,None,mocsár,1135.7550322609022,None,1135.7550322609022,None,down,1.9313098962884396,1135.7550322609022,None,1137.7267796951346,None,4,0.904637249885127,1137.7267796951346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
2,kötény,tisztás,,,,,,,,,3,0,3,0,,,,,0,6,6,1,,,,,,,,,1138.666576681775,None,,,,,,,,,,,kötény,1139.7094991718186,None,4,3.3622608894947916,1139.7094991718186,None,1139.7094991718186,None,1139.7094991718186,None,tisztás,1143.1238793613156,None,1143.1238793613156,None,down,2.0181675174972042,1143.1238793613156,None,1145.1797080507968,None,4,1.1484197385143489,1145.1797080507968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
9,szilva,kecske,,,,,,,,,3,0,3,0,,,,,0,7,7,8,,,,,,,,,1146.3792005483992,None,,,,,,,,,,,kecske,1147.4227680684999,None,4,10.062295473529957,1147.4227680684999,None,1147.4227680684999,None,1147.4227680684999,None,szalvéta,1157.5409939310048,None,1157.5409939310048,None,down,2.4977731845574453,1157.5409939310048,None,1160.0897866922896,None,4,1.0125059324782342,1160.0897866922896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
1,bagoly,kirakó,,,,,,,,,3,0,3,0,,,,,0,8,8,0,,,,,,,,,1161.1527750910027,None,,,,,,,,,,,bagoly,1162.1912234235788,None,None,,1162.1912234235788,None,1162.1912234235788,None,1162.1912234235788,None,,1177.193700600299,None,1177.193700600299,None,down,2.124482405371964,1177.193700600299,None,1179.3558370245155,None,4,1.1223439160967246,1179.3558370245155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
5,karton,hentes,,,,,,,,,3,0,3,0,,,,,0,9,9,4,,,,,,,,,1180.5208101503085,None,,,,,,,,,,,hentes,1181.5303332074545,None,4,4.038956830161624,1181.5303332074545,None,1181.5303332074545,None,1181.5303332074545,None,karton,1185.6089289080119,None,1185.6089289080119,None,down,1.7898197212489322,1185.6089289080119,None,1187.4650029203622,None,4,0.7919442151905969,1187.4650029203622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,36.85026594274677,1188.318776097498,None,1188.318776097498,None,,,030718,2022_Apr_07_1131,palt,2021.1.2,48.50838429759559,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.2055954026291,None,,,,,,
