itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,enc_repeat.thisRepN,enc_repeat.thisTrialN,enc_repeat.thisN,enc_repeat.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
10,szalvéta,puska,,,,,,,,,0,0,0,0,0,11,11,9,,,,,,,,,,,,,232.4995928928256,None,233.5183571637608,None,233.5183571637608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
8,pelikán,kakaó,,,,,,,,,0,0,0,0,0,12,12,7,,,,,,,,,,,,,239.4906455441378,None,240.51636672159657,None,240.51636672159657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
6,karton,hentes,,,,,,,,,0,0,0,0,0,13,13,5,,,,,,,,,,,,,246.48931661294773,None,247.51817522523925,None,247.51817522523925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,0,14,14,0,,,,,,,,,,,,,253.49040793534368,None,254.51748230261728,None,254.51748230261728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13.23441592650488,260.54683323809877,None,260.54683323809877,None,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,273.8379061669111,None,274.822454737965,None,274.822454737965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
5,mocsár,ananász,,,,,,,,,1,0,1,0,0,1,1,4,,,,,,,,,,,,,280.822065979708,None,281.8284795572981,None,281.8284795572981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
14,lándzsa,fénymásoló,,,,,,,,,1,0,1,0,0,2,2,13,,,,,,,,,,,,,287.82419761875644,None,288.8364798906259,None,288.8364798906259,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
11,szilva,kecske,,,,,,,,,1,0,1,0,0,3,3,10,,,,,,,,,,,,,294.8241994846612,None,295.83707298059016,None,295.83707298059016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
13,tenisz,pizsama,,,,,,,,,1,0,1,0,0,4,4,12,,,,,,,,,,,,,301.8167424798012,None,302.8346636123024,None,302.8346636123024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
10,szalvéta,puska,,,,,,,,,1,0,1,0,0,5,5,9,,,,,,,,,,,,,308.8210766678676,None,309.83612378826365,None,309.83612378826365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
4,fogó,limonádé,,,,,,,,,1,0,1,0,0,6,6,3,,,,,,,,,,,,,315.8201396050863,None,316.82938209874555,None,316.82938209874555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
6,karton,hentes,,,,,,,,,1,0,1,0,0,7,7,5,,,,,,,,,,,,,322.82734438357875,None,323.83499887771904,None,323.83499887771904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
9,csavarhúzó,hering,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,329.8194861798547,None,330.8382286806591,None,330.8382286806591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
2,kötény,tisztás,,,,,,,,,1,0,1,0,0,9,9,1,,,,,,,,,,,,,336.82287148665637,None,337.835326989647,None,337.835326989647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
12,koktél,tolltartó,,,,,,,,,1,0,1,0,0,10,10,11,,,,,,,,,,,,,343.82307799486443,None,344.84331146162003,None,344.84331146162003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
