itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,enc_repeat.thisRepN,enc_repeat.thisTrialN,enc_repeat.thisN,enc_repeat.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,10.464668719097972,None,4,37.46621566545218,10.464668719097972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
1,sapka,beton,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,47.96994961099699,None,50.99613698711619,None,51.98810462001711,None,51.98810462001711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
3,majoránna,szikla,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,57.97577196499333,None,59.0070592276752,None,59.0070592276752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
4,kard,harcsa,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,64.96844091778621,None,65.98667803313583,None,65.98667803313583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
2,lepke,szintetizátor,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,71.96690672216937,None,72.99659634381533,None,72.99659634381533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.98094089468941,None,4,21.956528743728995,78.98094089468941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
2,lepke,szintetizátor,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,100.98026787629351,None,,,,,,,,,,,szintetizátor,101.98654367821291,None,4,2.4467852185480297,101.98654367821291,None,101.98654367821291,None,101.98654367821291,None,lepke,104.4892220669426,None,104.4892220669426,None,return,3.0141113018617034,104.4892220669426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
1,sapka,beton,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,107.55021232413128,None,,,,,,,,,,,beton,108.55773308547214,None,None,,108.55773308547214,None,108.55773308547214,None,108.55773308547214,None," 

",123.55141840782017,None,123.55141840782017,None,return,4.255671982653439,123.55141840782017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
4,kard,harcsa,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,127.84700124338269,None,,,,,,,,,,,kard,128.86422976432368,None,4,3.0047493814490736,128.86422976432368,None,128.86422976432368,None,128.86422976432368,None,harcsa,131.91439543757588,None,131.91439543757588,None,return,2.9488642970100045,131.91439543757588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
3,majoránna,szikla,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,134.8848040937446,None,,,,,,,,,,,szikla,135.91617066320032,None,None,,135.91617066320032,None,135.91617066320032,None,135.91617066320032,None," 
",150.91172171384096,None,150.91172171384096,None,return,1.6634432906284928,150.91172171384096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.61324278498068,None,4,36.96705538360402,152.61324278498068,None,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
7,menta,triatlon,,,,,,,,,0,0,0,0,0,0,0,6,,,,,,,,,,,,,193.6546514458023,None,194.64399511599913,None,194.64399511599913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.61655562696978,None,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
8,pelikán,kakaó,,,,,,,,,0,0,0,0,0,1,1,7,,,,,,,,,,,,,200.61590748932213,None,201.62721133464947,None,201.62721133464947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
2,kötény,tisztás,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,207.6155252624303,None,208.63321593869478,None,208.63321593869478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
11,szilva,kecske,,,,,,,,,0,0,0,0,0,3,3,10,,,,,,,,,,,,,214.6141387950629,None,215.62789772637188,None,215.62789772637188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
13,tenisz,pizsama,,,,,,,,,0,0,0,0,0,4,4,12,,,,,,,,,,,,,221.6160959592089,None,222.64390243589878,None,222.64390243589878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
5,mocsár,ananász,,,,,,,,,0,0,0,0,0,5,5,4,,,,,,,,,,,,,228.6162315583788,None,229.62914113048464,None,229.62914113048464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
4,fogó,limonádé,,,,,,,,,0,0,0,0,0,6,6,3,,,,,,,,,,,,,235.6302035287954,None,236.63658911641687,None,236.63658911641687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815115,2022_Mar_26_1237,palt,2021.1.2,59.93148273738288,
