itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,enc_repeat.thisRepN,enc_repeat.thisTrialN,enc_repeat.thisN,enc_repeat.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
3,hárfa,elefánt,,,,,,,,,0,0,0,0,0,7,7,2,,,,,,,,,,,,,244.8247477891855,None,245.8159746043384,None,245.8159746043384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
14,lándzsa,fénymásoló,,,,,,,,,0,0,0,0,0,8,8,13,,,,,,,,,,,,,251.8153171367012,None,252.83313905773684,None,252.83313905773684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
2,kötény,tisztás,,,,,,,,,0,0,0,0,0,9,9,1,,,,,,,,,,,,,258.8168382695876,None,259.83603079710156,None,259.83603079710156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
7,menta,triatlon,,,,,,,,,0,0,0,0,0,10,10,6,,,,,,,,,,,,,265.8154511805624,None,266.82418828830123,None,266.82418828830123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
10,szalvéta,puska,,,,,,,,,0,0,0,0,0,11,11,9,,,,,,,,,,,,,272.82243452221155,None,273.81876526679844,None,273.81876526679844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
5,mocsár,ananász,,,,,,,,,0,0,0,0,0,12,12,4,,,,,,,,,,,,,279.8179423431866,None,280.8288462338969,None,280.8288462338969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
13,tenisz,pizsama,,,,,,,,,0,0,0,0,0,13,13,12,,,,,,,,,,,,,286.8155594104901,None,287.82764885853976,None,287.82764885853976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
9,csavarhúzó,hering,,,,,,,,,0,0,0,0,0,14,14,8,,,,,,,,,,,,,293.817314109765,None,294.8349612453021,None,294.8349612453021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23.098546168301255,300.8443010840565,None,300.8443010840565,None,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
10,szalvéta,puska,,,,,,,,,1,0,1,0,0,0,0,9,,,,,,,,,,,,,323.98235348658636,None,324.98411689372733,None,324.98411689372733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
15,málna,dominó,,,,,,,,,1,0,1,0,0,1,1,14,,,,,,,,,,,,,330.9819525987841,None,331.98156073037535,None,331.98156073037535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
7,menta,triatlon,,,,,,,,,1,0,1,0,0,2,2,6,,,,,,,,,,,,,337.9816555874422,None,338.98221166757867,None,338.98221166757867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
13,tenisz,pizsama,,,,,,,,,1,0,1,0,0,3,3,12,,,,,,,,,,,,,344.97791262343526,None,346.0027688918635,None,346.0027688918635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
2,kötény,tisztás,,,,,,,,,1,0,1,0,0,4,4,1,,,,,,,,,,,,,351.9830510742031,None,352.99531095381826,None,352.99531095381826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
4,fogó,limonádé,,,,,,,,,1,0,1,0,0,5,5,3,,,,,,,,,,,,,358.98281719721854,None,359.99257720587775,None,359.99257720587775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
3,hárfa,elefánt,,,,,,,,,1,0,1,0,0,6,6,2,,,,,,,,,,,,,365.98146307468414,None,366.9831313136965,None,366.9831313136965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
8,pelikán,kakaó,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,372.9812509678304,None,373.9854828347452,None,373.9854828347452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
11,szilva,kecske,,,,,,,,,1,0,1,0,0,8,8,10,,,,,,,,,,,,,379.9812245327048,None,380.9887014417909,None,380.9887014417909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
14,lándzsa,fénymásoló,,,,,,,,,1,0,1,0,0,9,9,13,,,,,,,,,,,,,386.98190968018025,None,387.9850446265191,None,387.9850446265191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
9,csavarhúzó,hering,,,,,,,,,1,0,1,0,0,10,10,8,,,,,,,,,,,,,393.9813949642703,None,394.9991509518586,None,394.9991509518586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
6,karton,hentes,,,,,,,,,1,0,1,0,0,11,11,5,,,,,,,,,,,,,400.98392469156533,None,401.9931214675307,None,401.9931214675307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
5,mocsár,ananász,,,,,,,,,1,0,1,0,0,12,12,4,,,,,,,,,,,,,407.9809169471264,None,408.98824737221,None,408.98824737221,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
12,koktél,tolltartó,,,,,,,,,1,0,1,0,0,13,13,11,,,,,,,,,,,,,414.9808435495943,None,415.989293909166,None,415.989293909166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,0,14,14,0,,,,,,,,,,,,,421.98456909740344,None,422.98051108326763,None,422.98051108326763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.2682487783022225,428.998169104103,None,428.998169104103,None,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.2900518947281,None,u,20.37826704606414,432.2900518947281,None,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.698808782734,None,4,9.345639967359602,452.698808782734,None,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
10,szalvéta,puska,,,,,,,,,,,,,,,,,0,0,0,9,,,,,,,,,466.10285143274814,None,,,,,,,,,,,puska,467.09388262499124,None,4,3.312477646395564,467.09388262499124,None,467.09388262499124,None,467.09388262499124,None," 
szalvéta
",470.44459293270484,None,470.44459293270484,None,return,5.455392947420478,470.44459293270484,None,,,,,,,462.07970103574917,None,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
4,fogó,limonádé,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,475.94539066497236,None,,,,,,,,,,,fogó,476.95536682289094,None,4,2.443474553525448,476.95536682289094,None,476.95536682289094,None,476.95536682289094,None, limonádé,479.4467395003885,None,479.4467395003885,None,return,3.8932681381702423,479.4467395003885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
8,pelikán,kakaó,,,,,,,,,,,,,,,,,0,2,2,7,,,,,,,,,483.3710877704434,None,,,,,,,,,,,kakaó,484.3831955678761,None,4,1.3926495462656021,484.3831955678761,None,484.3831955678761,None,484.3831955678761,None," 
pelikán",485.80218239547685,None,485.80218239547685,None,return,3.5539310299791396,485.80218239547685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
3,hárfa,elefánt,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,489.39367680065334,None,,,,,,,,,,,hárfa,490.4133062926121,None,4,1.0947052375413477,490.4133062926121,None,490.4133062926121,None,490.4133062926121,None," 
elefánt",491.5422359383665,None,491.5422359383665,None,return,3.621471708174795,491.5422359383665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
5,mocsár,ananász,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,495.1908746934496,None,,,,,,,,,,,ananász,496.2133138189092,None,4,1.3422779864631593,496.2133138189092,None,496.2133138189092,None,496.2133138189092,None," 
mocsár",497.60172092402354,None,497.60172092402354,None,return,3.161929932422936,497.60172092402354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
15,málna,dominó,,,,,,,,,,,,,,,,,0,5,5,14,,,,,,,,,500.8056675354019,None,,,,,,,,,,,málna,501.8166532209143,None,4,3.473973724525422,501.8166532209143,None,501.8166532209143,None,501.8166532209143,None," 
dominó",505.33493729820475,None,505.33493729820475,None,return,2.9651616639457643,505.33493729820475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
2,kötény,tisztás,,,,,,,,,,,,,,,,,0,6,6,1,,,,,,,,,508.32377775991336,None,,,,,,,,,,,tisztás,509.3395367744379,None,4,3.1040307697840035,509.3395367744379,None,509.3395367744379,None,509.3395367744379,None," 
köpeny",512.4738203985617,None,512.4738203985617,None,return,4.145640341099352,512.4738203985617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
12,koktél,tolltartó,,,,,,,,,,,,,,,,,0,7,7,11,,,,,,,,,516.6557063800283,None,,,,,,,,,,,tolltartó,517.6628903211094,None,4,1.6935521489940584,517.6628903211094,None,517.6628903211094,None,517.6628903211094,None," 
koktél
",519.4003827245906,None,519.4003827245906,None,return,4.210944259539247,519.4003827245906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
1,bagoly,kirakó,,,,,,,,,,,,,,,,,0,8,8,0,,,,,,,,,523.6556410687044,None,,,,,,,,,,,bagoly,524.7150840680115,None,4,6.889671969227493,524.7150840680115,None,524.7150840680115,None,524.7150840680115,None, kirakó,531.6391760688275,None,531.6391760688275,None,return,2.9323952542617917,531.6391760688275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
6,karton,hentes,,,,,,,,,,,,,,,,,0,9,9,5,,,,,,,,,534.5988506441936,None,,,,,,,,,,,hentes,535.6066460241564,None,4,2.1576268458738923,535.6066460241564,None,535.6066460241564,None,535.6066460241564,None," 
karton",537.7985663218424,None,537.7985663218424,None,return,2.9966669427230954,537.7985663218424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
9,csavarhúzó,hering,,,,,,,,,,,,,,,,,0,10,10,8,,,,,,,,,540.8315305318683,None,,,,,,,,,,,hering,541.849203791935,None,4,4.6490007671527565,541.849203791935,None,541.849203791935,None,541.849203791935,None," 
csavarhúzó",546.5271682911552,None,546.5271682911552,None,return,4.171972335781902,546.5271682911552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
14,lándzsa,fénymásoló,,,,,,,,,,,,,,,,,0,11,11,13,,,,,,,,,550.7289882395416,None,,,,,,,,,,,lándzsa,551.751880501397,None,4,4.569092290010303,551.751880501397,None,551.751880501397,None,551.751880501397,None," 
fénymásoló",556.3562449812889,None,556.3562449812889,None,return,5.910843119956553,556.3562449812889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
11,szilva,kecske,,,,,,,,,,,,,,,,,0,12,12,10,,,,,,,,,562.2919138912112,None,,,,,,,,,,,kecske,563.3024336886592,None,4,4.820707502774894,563.3024336886592,None,563.3024336886592,None,563.3024336886592,None," 
szilva",568.1524093989283,None,568.1524093989283,None,return,2.946939477697015,568.1524093989283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
13,tenisz,pizsama,,,,,,,,,,,,,,,,,0,13,13,12,,,,,,,,,571.1336563238874,None,,,,,,,,,,,tenisz,572.1563184410334,None,4,1.328631017357111,572.1563184410334,None,572.1563184410334,None,572.1563184410334,None," 
pizsama",573.5266912071966,None,573.5266912071966,None,return,5.92485521081835,573.5266912071966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
7,menta,triatlon,,,,,,,,,,,,,,,,,0,14,14,6,,,,,,,,,579.4857061374933,None,,,,,,,,,,,triatlon,580.4991086553782,None,4,3.790495390072465,580.4991086553782,None,580.4991086553782,None,580.4991086553782,None," 
menta",584.3339971252717,None,584.3339971252717,None,return,2.9411581763997674,584.3339971252717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496902,2022_Mar_22_1150,palt,2021.1.2,59.051825704004386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.3122120467015,None,,,,,,
