itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,enc_repeat.thisRepN,enc_repeat.thisTrialN,enc_repeat.thisN,enc_repeat.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
7,menta,triatlon,,,,,,,,,0,0,0,0,0,14,14,6,,,,,,,,,,,,,269.7261935342103,None,270.736682231538,None,270.736682231538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7.846837653778493,276.75145348906517,None,276.75145348906517,None,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
7,menta,triatlon,,,,,,,,,1,0,1,0,0,0,0,6,,,,,,,,,,,,,284.64665888715535,None,285.63489568512887,None,285.63489568512887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
6,karton,hentes,,,,,,,,,1,0,1,0,0,1,1,5,,,,,,,,,,,,,291.6338329757564,None,292.64682589797303,None,292.64682589797303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
3,hárfa,elefánt,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,298.63279234757647,None,299.647172359284,None,299.647172359284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
5,mocsár,ananász,,,,,,,,,1,0,1,0,0,3,3,4,,,,,,,,,,,,,305.6315912399441,None,306.6481846855022,None,306.6481846855022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
2,kötény,tisztás,,,,,,,,,1,0,1,0,0,4,4,1,,,,,,,,,,,,,312.63345883460715,None,313.65232418337837,None,313.65232418337837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
4,fogó,limonádé,,,,,,,,,1,0,1,0,0,5,5,3,,,,,,,,,,,,,319.63502599671483,None,320.6365794748999,None,320.6365794748999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
14,lándzsa,fénymásoló,,,,,,,,,1,0,1,0,0,6,6,13,,,,,,,,,,,,,326.62387983174995,None,327.6481227953918,None,327.6481227953918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
11,szilva,kecske,,,,,,,,,1,0,1,0,0,7,7,10,,,,,,,,,,,,,333.6323578716256,None,334.6510338168591,None,334.6510338168591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,0,8,8,0,,,,,,,,,,,,,340.63112566340715,None,341.6420143148862,None,341.6420143148862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
10,szalvéta,puska,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,347.63489413028583,None,348.6456098621711,None,348.6456098621711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
8,pelikán,kakaó,,,,,,,,,1,0,1,0,0,10,10,7,,,,,,,,,,,,,354.6359126768075,None,355.6440821974538,None,355.6440821974538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
13,tenisz,pizsama,,,,,,,,,1,0,1,0,0,11,11,12,,,,,,,,,,,,,361.6272231526673,None,362.63702950114384,None,362.63702950114384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
9,csavarhúzó,hering,,,,,,,,,1,0,1,0,0,12,12,8,,,,,,,,,,,,,368.63355804560706,None,369.64471540693194,None,369.64471540693194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
12,koktél,tolltartó,,,,,,,,,1,0,1,0,0,13,13,11,,,,,,,,,,,,,375.6336967549287,None,376.6428599418141,None,376.6428599418141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
15,málna,dominó,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,382.6316584176384,None,383.649502731394,None,383.649502731394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17.59973887866363,389.6491851937026,None,389.6491851937026,None,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.27501565916464,None,u,13.904413369949907,407.27501565916464,None,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.21962258731946,None,4,2.9247202342376113,421.21962258731946,None,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
12,koktél,tolltartó,,,,,,,,,,,,,,,,,0,0,0,11,,,,,,,,,428.2215368328616,None,,,,,,,,,,,tolltartó,429.2122728796676,None,4,2.184975831769407,429.2122728796676,None,429.2122728796676,None,429.2122728796676,None," koktél
",431.432212382555,None,431.432212382555,None,return,21.106871503870934,431.432212382555,None,,,,,,,424.18943753186613,None,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
10,szalvéta,puska,,,,,,,,,,,,,,,,,0,1,1,9,,,,,,,,,452.58292990596965,None,,,,,,,,,,,puska,453.5967653449625,None,4,6.103278755676001,453.5967653449625,None,453.5967653449625,None,453.5967653449625,None," szalvéta
",459.73761898325756,None,459.73761898325756,None,return,2.7853189962916076,459.73761898325756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
2,kötény,tisztás,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,462.56391682941467,None,,,,,,,,,,,tisztás,463.5829009823501,None,4,3.8819922832772136,463.5829009823501,None,463.5829009823501,None,463.5829009823501,None,körte,467.48847036389634,None,467.48847036389634,None,return,9.434374500531703,467.48847036389634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115764,2022_Mar_22_1705,palt,2021.1.2,59.942879011717146,
