itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,enc_repeat.thisRepN,enc_repeat.thisTrialN,enc_repeat.thisN,enc_repeat.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
6,karton,hentes,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,462.35237737430725,None,,,,,,,,,,,karton,463.37007029396773,None,4,1.10702398554713,463.37007029396773,None,463.37007029396773,None,463.37007029396773,None," 
hentes",464.509374084475,None,464.509374084475,None,return,2.7628345121484017,464.509374084475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309797,2022_Mar_30_1609,palt,2021.1.2,58.87072203997019,
12,koktél,tolltartó,,,,,,,,,,,,,,,,,0,7,7,11,,,,,,,,,467.2952247248613,None,,,,,,,,,,,koktél,468.31545795580314,None,4,7.372383258581976,468.31545795580314,None,468.31545795580314,None,468.31545795580314,None," 
tolltartó
",475.7145213248732,None,475.7145213248732,None,return,4.053325388129451,475.7145213248732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309797,2022_Mar_30_1609,palt,2021.1.2,58.87072203997019,
9,csavarhúzó,hering,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,479.80873925545893,None,,,,,,,,,,,csavarhúzó,480.81657167452795,None,4,6.56549947532767,480.81657167452795,None,480.81657167452795,None,480.81657167452795,None," hering
",487.4226141196268,None,487.4226141196268,None,return,2.32917557444307,487.4226141196268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309797,2022_Mar_30_1609,palt,2021.1.2,58.87072203997019,
11,szilva,kecske,,,,,,,,,,,,,,,,,0,9,9,10,,,,,,,,,489.78833963538636,None,,,,,,,,,,,kecske,490.8062816722522,None,4,1.1153543280233862,490.8062816722522,None,490.8062816722522,None,490.8062816722522,None, szilva,491.9695815763989,None,491.9695815763989,None,return,2.7260889469762333,491.9695815763989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309797,2022_Mar_30_1609,palt,2021.1.2,58.87072203997019,
7,menta,triatlon,,,,,,,,,,,,,,,,,0,10,10,6,,,,,,,,,494.71525312609447,None,,,,,,,,,,,menta,495.72335145679244,None,4,7.85926059774647,495.72335145679244,None,495.72335145679244,None,495.72335145679244,None," 
",503.6107685188035,None,503.6107685188035,None,return,0.8612270997255109,503.6107685188035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309797,2022_Mar_30_1609,palt,2021.1.2,58.87072203997019,
1,bagoly,kirakó,,,,,,,,,,,,,,,,,0,11,11,0,,,,,,,,,504.50803706217266,None,,,,,,,,,,,bagoly,505.5169878651068,None,4,1.9327778527513146,505.5169878651068,None,505.5169878651068,None,505.5169878651068,None," 
kirakó
",507.48621675871254,None,507.48621675871254,None,return,3.449413657101104,507.48621675871254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309797,2022_Mar_30_1609,palt,2021.1.2,58.87072203997019,
8,pelikán,kakaó,,,,,,,,,,,,,,,,,0,12,12,7,,,,,,,,,510.97416925165453,None,,,,,,,,,,,kakaó,511.9952543328109,None,4,7.248330976930447,511.9952543328109,None,511.9952543328109,None,511.9952543328109,None, ,519.2679695610568,None,519.2679695610568,None,return,1.4915536516346037,519.2679695610568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309797,2022_Mar_30_1609,palt,2021.1.2,58.87072203997019,
3,hárfa,elefánt,,,,,,,,,,,,,,,,,0,13,13,2,,,,,,,,,520.7884982493415,None,,,,,,,,,,,elefánt,521.7974135973782,None,4,7.873110083673964,521.7974135973782,None,521.7974135973782,None,521.7974135973782,None," 
",529.6972544858145,None,529.6972544858145,None,return,1.6545297967095394,529.6972544858145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309797,2022_Mar_30_1609,palt,2021.1.2,58.87072203997019,
13,tenisz,pizsama,,,,,,,,,,,,,,,,,0,14,14,12,,,,,,,,,531.3893661475595,None,,,,,,,,,,,tenisz,532.4126388571894,None,4,9.901564493367914,532.4126388571894,None,532.4126388571894,None,532.4126388571894,None," 
pizsama
",542.3565302607458,None,542.3565302607458,None,return,3.6187436904292554,542.3565302607458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309797,2022_Mar_30_1609,palt,2021.1.2,58.87072203997019,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.0204108163452,None,,,,,,
