itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,enc_repeat.thisRepN,enc_repeat.thisTrialN,enc_repeat.thisN,enc_repeat.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,11.101209629327059,None,4,38.76062818337232,11.101209629327059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341753,2022_Mar_25_1450,palt,2021.1.2,60.003956239746884,
2,lepke,szintetizátor,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,49.887647005263716,None,52.911205443087965,None,53.910584984812886,None,53.910584984812886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341753,2022_Mar_25_1450,palt,2021.1.2,60.003956239746884,
1,sapka,beton,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,59.896808326244354,None,60.90826549753547,None,60.90826549753547,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341753,2022_Mar_25_1450,palt,2021.1.2,60.003956239746884,
3,majoránna,szikla,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,66.89397039124742,None,67.90658419625834,None,67.90658419625834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341753,2022_Mar_25_1450,palt,2021.1.2,60.003956239746884,
4,kard,harcsa,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,73.89921955997124,None,74.9162011416629,None,74.9162011416629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341753,2022_Mar_25_1450,palt,2021.1.2,60.003956239746884,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.89727576915175,None,4,58.14959696633741,80.89727576915175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341753,2022_Mar_25_1450,palt,2021.1.2,60.003956239746884,
1,sapka,beton,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,139.0850587459281,None,,,,,,,,,,,sapka,140.09873246168718,None,4,0.908321478869766,140.09873246168718,None,140.09873246168718,None,140.09873246168718,None,beton,141.06601612409577,None,141.06601612409577,None,return,1.9197351094335318,141.06601612409577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341753,2022_Mar_25_1450,palt,2021.1.2,60.003956239746884,
3,majoránna,szikla,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,143.02223976980895,None,,,,,,,,,,,szikla,144.02969677513465,None,4,2.2089790091849864,144.02969677513465,None,144.02969677513465,None,144.02969677513465,None," majoránna
",146.2818565601483,None,146.2818565601483,None,return,3.535934945102781,146.2818565601483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341753,2022_Mar_25_1450,palt,2021.1.2,60.003956239746884,
2,lepke,szintetizátor,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,149.86020751623437,None,,,,,,,,,,,lepke,150.88118677632883,None,4,1.4404879570938647,150.88118677632883,None,150.88118677632883,None,150.88118677632883,None,"szintetizátor
",152.36707143159583,None,152.36707143159583,None,return,2.8906146297231317,152.36707143159583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341753,2022_Mar_25_1450,palt,2021.1.2,60.003956239746884,
4,kard,harcsa,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,155.29632240952924,None,,,,,,,,,,,kard,156.31420933129266,None,4,1.0093134036287665,156.31420933129266,None,156.31420933129266,None,156.31420933129266,None,harcsa,157.36531890928745,None,157.36531890928745,None,return,1.9883307218551636,157.36531890928745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341753,2022_Mar_25_1450,palt,2021.1.2,60.003956239746884,
